depth,tempdepth,temp,EdZTilt,EdZRoll,EdZPitch,Ed0Tilt,Ed0Roll,Ed0Pitch
22.29986,22.65286,20.83718,3.323206,3.076806,-1.25819,1.969466,0.9086576,-1.747616
22.3183,22.6713,20.83474,3.323206,3.076806,-1.25819,1.882045,0.6989553,-1.747616
22.33562,22.68862,20.85099,3.297472,3.076806,-1.18828,2.074456,1.118372,-1.747616
22.35403,22.70703,20.84423,3.338878,3.146803,-1.118372,2.055491,1.18828,-1.677691
22.37221,22.72521,20.84033,3.338878,3.146803,-1.118372,1.875461,0.8387555,-1.677691
22.39022,22.74322,20.83753,3.382677,3.216805,-1.048466,1.881886,0.9785607,-1.607768
22.40877,22.76177,20.83747,3.361755,3.216805,-0.9785607,2.084927,1.328101,-1.607768
22.42688,22.77988,20.8444,3.40957,3.286811,-0.9086576,1.860968,1.048466,-1.537848
22.44562,22.79862,20.84287,3.477089,3.356823,-0.9086576,1.751517,0.8387555,-1.537848
22.46328,22.81628,20.85523,3.544708,3.426839,-0.9086576,1.958153,1.118372,-1.607768
22.48093,22.83393,20.85306,3.544708,3.426839,-0.9086576,1.978047,1.048466,-1.677691
22.49973,22.85273,20.84327,3.544708,3.426839,-0.9086576,1.817313,0.6989553,-1.677691
22.51834,22.87134,20.84592,3.612423,3.496861,-0.9086576,1.882045,0.6989553,-1.747616
22.53626,22.88926,20.84694,3.612423,3.496861,-0.9086576,2.157734,0.9086576,-1.957407
22.55434,22.90734,20.84401,3.612423,3.496861,-0.9086576,2.210489,0.6989553,-2.097282
22.5722,22.9252,20.85774,3.630547,3.496861,-0.9785607,2.20735,0.4193665,-2.167225
22.59093,22.94393,20.84458,3.649914,3.496861,-1.048466,2.441804,0.5591593,-2.377071
22.60921,22.96221,20.85164,3.670503,3.496861,-1.118372,2.441804,0.5591593,-2.377071
22.62775,22.98075,20.84448,3.692296,3.496861,-1.18828,2.471796,0.3494712,-2.447027
22.64546,22.99846,20.83467,3.626088,3.426839,-1.18828,2.59541,0.2096819,-2.58695
22.66438,23.01738,20.83644,3.649484,3.426839,-1.25819,2.701463,0.4892626,-2.656917
22.6827,23.0357,20.83739,3.649484,3.426839,-1.25819,2.770302,0.4892626,-2.726888
22.70077,23.05377,20.84933,3.608886,3.356823,-1.328101,2.800343,0.1397877,-2.796863
22.72032,23.07332,20.83617,3.608886,3.356823,-1.328101,2.818543,0.3494712,-2.796863
22.73883,23.09183,20.84536,3.608886,3.356823,-1.328101,2.8392,0.4892626,-2.796863
22.75714,23.11014,20.84672,3.608886,3.356823,-1.328101,2.810757,0.2795763,-2.796863
22.77493,23.12793,20.83926,3.543904,3.286811,-1.328101,2.818543,0.3494712,-2.796863
22.79429,23.14729,20.83939,3.479122,3.216805,-1.328101,2.770302,0.4892626,-2.726888
22.81298,23.16598,20.83991,3.479122,3.216805,-1.328101,2.730162,0.6290568,-2.656917
22.8306,23.1836,20.84397,3.442233,3.146803,-1.398015,2.594208,0.6290568,-2.516986
22.84895,23.20195,20.83174,3.442233,3.146803,-1.398015,2.498049,0.7688549,-2.377071
22.86789,23.22089,20.84639,3.378413,3.076806,-1.398015,2.563367,1.118372,-2.307119
22.88637,23.23937,20.83387,3.378413,3.076806,-1.398015,2.532602,1.18828,-2.23717
22.90462,23.25762,20.84204,3.350197,3.076806,-1.328101,2.438285,1.118372,-2.167225
22.92351,23.27651,20.84194,3.286079,3.006814,-1.328101,2.559212,1.46793,-2.097282
22.94205,23.29505,20.83891,3.314847,3.006814,-1.398015,2.718173,1.887474,-1.957407
22.9619,23.3149,20.83915,3.251547,2.936826,-1.398015,2.53226,1.607768,-1.957407
22.98068,23.33368,20.84463,3.314847,3.006814,-1.398015,2.619398,1.817544,-1.887474
22.9989,23.3519,20.84841,3.286079,3.006814,-1.328101,2.768888,2.027343,-1.887474
23.01787,23.37087,20.83694,3.286079,3.006814,-1.328101,2.820424,2.097282,-1.887474
23.03592,23.38892,20.839,3.286079,3.006814,-1.328101,2.768888,2.027343,-1.887474
23.05426,23.40726,20.84386,3.286079,3.006814,-1.328101,2.619398,1.817544,-1.887474
23.07281,23.42581,20.84428,3.323206,3.076806,-1.25819,2.767116,1.957407,-1.957407
23.09087,23.44387,20.84646,3.297472,3.076806,-1.18828,2.668327,1.887474,-1.887474
23.10979,23.46279,20.84266,3.297472,3.076806,-1.18828,2.478657,1.607768,-1.887474
23.12753,23.48053,20.85313,3.297472,3.076806,-1.18828,2.433951,1.537848,-1.887474
23.14682,23.49982,20.84439,3.362843,3.146803,-1.18828,2.53226,1.607768,-1.957407
23.1647,23.5177,20.84388,3.362843,3.146803,-1.18828,2.404756,1.398015,-1.957407
23.18317,23.53617,20.8518,3.428399,3.216805,-1.18828,2.289379,1.18828,-1.957407
23.20136,23.55436,20.85233,3.453148,3.216805,-1.25819,2.326375,1.25819,-1.957407
23.21933,23.57233,20.84698,3.479122,3.216805,-1.328101,2.253942,1.118372,-1.957407
23.23821,23.59121,20.85117,3.479122,3.216805,-1.328101,2.221351,0.9086576,-2.027343
23.25643,23.60943,20.84582,3.543904,3.286811,-1.328101,2.102774,0.7688549,-1.957407
23.27459,23.62759,20.83883,3.543904,3.286811,-1.328101,2.102774,0.7688549,-1.957407
23.2936,23.6466,20.84083,3.543904,3.286811,-1.328101,2.144258,0.6989553,-2.027343
23.31125,23.66425,20.83839,3.583863,3.356823,-1.25819,2.001759,0.4193665,-1.957407
23.33056,23.68356,20.84963,3.608886,3.356823,-1.328101,1.933435,0.4193665,-1.887474
23.3491,23.7021,20.84949,3.583863,3.356823,-1.25819,1.865234,0.4193665,-1.817544
23.36723,23.72023,20.85033,3.583863,3.356823,-1.25819,1.829582,0.2096819,-1.817544
23.38582,23.73882,20.83599,3.583863,3.356823,-1.25819,1.760135,0.2096819,-1.747616
23.4048,23.7578,20.8475,3.537415,3.356823,-1.118372,1.838892,0.2795763,-1.817544
23.42326,23.77626,20.8508,3.471081,3.286811,-1.118372,1.888766,0.06989381,-1.887474
23.44059,23.79359,20.83435,3.4049,3.216805,-1.118372,-1.908038,-0.2795763,-1.887474
23.46012,23.81312,20.85817,3.4049,3.216805,-1.118372,-1.892636,-0.1397877,-1.887474
23.47892,23.83192,20.84188,3.382677,3.216805,-1.048466,-2.032149,-0.1397877,-2.027343
23.49645,23.84945,20.84452,3.316208,3.146803,-1.048466,-2.238063,-0.5591593,-2.167225
23.51587,23.86887,20.84159,3.249892,3.076806,-1.048466,-2.305852,-0.5591593,-2.23717
23.53404,23.88704,20.84215,3.20735,3.006814,-1.118372,-2.316607,-0.2096819,-2.307119
23.5525,23.9055,20.8436,3.20735,3.006814,-1.118372,-2.38628,-0.2096819,-2.377071
23.57099,23.92399,20.85239,3.20735,3.006814,-1.118372,-2.471796,-0.3494712,-2.447027
23.59049,23.94349,20.84556,3.20735,3.006814,-1.118372,-2.451007,-0.1397877,-2.447027
23.60866,23.96166,20.84004,3.20735,3.006814,-1.118372,2.451007,0.1397877,-2.447027
23.62639,23.97939,20.84217,3.20735,3.006814,-1.118372,2.455972,0.2096819,-2.447027
23.64548,23.99848,20.84939,3.2323,3.006814,-1.18828,2.551595,0.4193665,-2.516986
23.66381,24.01681,20.84161,3.2323,3.006814,-1.18828,2.698489,0.7688549,-2.58695
23.68235,24.03535,20.83871,3.258553,3.006814,-1.25819,2.790807,1.048466,-2.58695
23.7012,24.0542,20.84088,3.286079,3.006814,-1.328101,2.855756,1.048466,-2.656917
23.72007,24.07307,20.83876,3.314847,3.006814,-1.398015,2.938999,1.25819,-2.656917
23.73716,24.09016,20.84593,3.378413,3.076806,-1.398015,3.104307,1.607768,-2.656917
23.75622,24.10922,20.8548,3.442233,3.146803,-1.398015,2.985548,1.607768,-2.516986
23.77434,24.12734,20.83578,3.442233,3.146803,-1.398015,2.889148,1.537848,-2.447027
23.79295,24.14595,20.84373,3.442233,3.146803,-1.398015,2.925791,1.887474,-2.23717
23.811,24.164,20.83099,3.534631,3.216805,-1.46793,2.827372,1.817544,-2.167225
23.82982,24.18282,20.83868,3.534631,3.216805,-1.46793,2.684812,1.677691,-2.097282
23.84838,24.20138,20.85498,3.598404,3.286811,-1.46793,2.721778,1.817544,-2.027343
23.86649,24.21949,20.84707,3.564112,3.216805,-1.537848,2.820424,1.887474,-2.097282
23.88525,24.23825,20.85106,3.534631,3.216805,-1.46793,2.728975,1.747616,-2.097282
23.90363,24.25663,20.84351,3.534631,3.216805,-1.46793,2.728975,1.747616,-2.097282
23.92231,24.27531,20.84059,3.534631,3.216805,-1.46793,2.774196,1.817544,-2.097282
23.94134,24.29434,20.83697,3.4711,3.146803,-1.46793,2.721778,1.817544,-2.027343
23.95989,24.31289,20.84903,3.442233,3.146803,-1.398015,2.57144,1.747616,-1.887474
23.97891,24.33191,20.84691,3.388075,3.146803,-1.25819,2.569533,1.817544,-1.817544
23.9965,24.3495,20.84713,3.362843,3.146803,-1.18828,2.57144,1.887474,-1.747616
24.01513,24.36813,20.85089,3.273025,3.076806,-1.118372,2.623139,1.957407,-1.747616
24.03511,24.38811,20.84254,3.249892,3.076806,-1.048466,2.57144,1.887474,-1.747616
24.05452,24.40752,20.84071,3.207682,3.076806,-0.9086576,2.670163,1.957407,-1.817544
24.07347,24.42647,20.84134,3.207682,3.076806,-0.9086576,2.668327,1.887474,-1.887474
24.09166,24.44466,20.84651,3.188659,3.076806,-0.8387555,2.586644,1.607768,-2.027343
24.11063,24.46363,20.85352,3.188659,3.076806,-0.8387555,2.586644,1.607768,-2.027343
24.12886,24.48186,20.84468,3.188659,3.076806,-0.8387555,2.461972,1.398015,-2.027343
24.14732,24.50032,20.8421,3.171057,3.076806,-0.7688549,2.28201,1.048466,-2.027343
24.16617,24.51917,20.84009,3.207682,3.076806,-0.9086576,2.157734,0.9086576,-1.957407
24.18402,24.53702,20.84277,3.228102,3.076806,-0.9785607,1.968442,0.5591593,-1.887474
24.20262,24.55562,20.83508,3.249892,3.076806,-1.048466,1.838892,0.2795763,-1.817544
24.22161,24.57461,20.85034,3.249892,3.076806,-1.048466,1.818885,0.06989381,-1.817544
24.23902,24.59202,20.85003,3.297472,3.076806,-1.18828,-1.899069,-0.2096819,-1.887474
24.25749,24.61049,20.84228,3.323206,3.076806,-1.25819,-1.988312,-0.3494712,-1.957407
24.27681,24.62981,20.84325,3.350197,3.076806,-1.328101,-2.055855,-0.6290568,-1.957407
24.29534,24.64834,20.84037,3.378413,3.076806,-1.398015,-2.189429,-0.6290568,-2.097282
24.3129,24.6659,20.83942,3.378413,3.076806,-1.398015,-2.189429,-0.6290568,-2.097282
24.33183,24.68483,20.84022,3.407827,3.076806,-1.46793,-2.34967,-0.9086576,-2.167225
24.35017,24.70317,20.83999,3.375979,3.006814,-1.537848,-2.29932,-0.7688549,-2.167225
24.36835,24.72135,20.82878,3.375979,3.006814,-1.537848,-2.153496,-0.4892626,-2.097282
24.38751,24.74051,20.84653,3.375979,3.006814,-1.537848,-2.170413,-0.5591593,-2.097282
24.40561,24.75861,20.83109,3.375979,3.006814,-1.537848,-2.238063,-0.5591593,-2.167225
24.42464,24.77764,20.8397,3.438406,3.076806,-1.537848,-2.254536,-0.2795763,-2.23717
24.4433,24.7963,20.84253,3.375979,3.006814,-1.537848,2.307119,0,-2.307119
24.4616,24.8146,20.84096,3.438406,3.076806,-1.537848,2.311341,0.1397877,-2.307119
24.48002,24.83302,20.83317,3.438406,3.076806,-1.537848,2.482616,0.4193665,-2.447027
24.49788,24.85088,20.83739,3.407827,3.076806,-1.46793,2.54466,0.6989553,-2.447027
24.51712,24.87012,20.85277,3.407827,3.076806,-1.46793,2.675585,0.9086576,-2.516986
24.53465,24.88765,20.83968,3.344824,3.006814,-1.46793,2.634994,0.9785607,-2.447027
24.55412,24.90712,20.8432,3.344824,3.006814,-1.46793,2.689918,1.118372,-2.447027
24.57199,24.92499,20.84006,3.314847,3.006814,-1.398015,2.688843,1.25819,-2.377071
24.59087,24.94387,20.8441,3.314847,3.006814,-1.398015,2.722182,1.328101,-2.377071
24.60936,24.96236,20.84425,3.314847,3.006814,-1.398015,2.688843,1.25819,-2.377071
24.62768,24.98068,20.84029,3.286079,3.006814,-1.328101,2.756888,1.398015,-2.377071
24.64659,24.99959,20.84531,3.286079,3.006814,-1.328101,2.733672,1.46793,-2.307119
24.6649,25.0179,20.84296,3.286079,3.006814,-1.328101,2.661361,1.328101,-2.307119
24.6832,25.0362,20.84932,3.286079,3.006814,-1.328101,2.696854,1.398015,-2.307119
24.70275,25.05575,20.84562,3.286079,3.006814,-1.328101,2.754015,1.607768,-2.23717
24.72079,25.07379,20.84702,3.350197,3.076806,-1.328101,2.616787,1.46793,-2.167225
24.73891,25.09191,20.84694,3.350197,3.076806,-1.328101,2.519831,1.398015,-2.097282
24.75764,25.11064,20.84681,3.414548,3.146803,-1.328101,2.630603,1.677691,-2.027343
24.77499,25.12799,20.84451,3.414548,3.146803,-1.328101,2.586644,1.607768,-2.027343
24.79513,25.14813,20.85013,3.442233,3.146803,-1.398015,2.445999,1.46793,-1.957407
24.81255,25.16555,20.84788,3.414548,3.146803,-1.328101,2.488522,1.537848,-1.957407
24.83172,25.18472,20.8408,3.479122,3.216805,-1.328101,2.670163,1.817544,-1.957407
24.84938,25.20238,20.8455,3.479122,3.216805,-1.328101,2.721778,1.817544,-2.027343
24.86859,25.22159,20.84394,3.479122,3.216805,-1.328101,2.630603,1.677691,-2.027343
24.88729,25.24029,20.84671,3.479122,3.216805,-1.328101,2.630603,1.677691,-2.027343
24.90582,25.25882,20.84838,3.479122,3.216805,-1.328101,2.774196,1.817544,-2.097282
24.92392,25.27692,20.83787,3.442233,3.146803,-1.398015,2.675666,1.747616,-2.027343
24.9425,25.2955,20.83176,3.4711,3.146803,-1.46793,2.488522,1.537848,-1.957407
24.96129,25.31429,20.83566,3.4711,3.146803,-1.46793,2.577152,1.677691,-1.957407
24.97984,25.33284,20.83425,3.501122,3.146803,-1.537848,2.53226,1.607768,-1.957407
24.99846,25.35146,20.83857,3.501122,3.146803,-1.537848,2.364858,1.328101,-1.957407
25.01684,25.36984,20.85366,3.534631,3.216805,-1.46793,2.34942,1.18828,-2.027343
25.03522,25.38822,20.84015,3.501122,3.146803,-1.537848,2.314906,1.118372,-2.027343
25.05436,25.40736,20.83125,3.501122,3.146803,-1.537848,2.193732,0.8387555,-2.027343
25.07158,25.42458,20.84646,3.501122,3.146803,-1.537848,2.144258,0.6989553,-2.027343
25.09149,25.44449,20.8329,3.532267,3.146803,-1.607768,2.085449,0.4892626,-2.027343
25.11131,25.46431,20.83915,3.47012,3.076806,-1.607768,2.057194,0.3494712,-2.027343
25.13077,25.48377,20.83096,3.438406,3.076806,-1.537848,1.968589,0.2096819,-1.957407
25.14915,25.50215,20.85174,3.47012,3.076806,-1.607768,-2.032149,-0.1397877,-2.027343
25.16775,25.52075,20.842,3.47012,3.076806,-1.607768,-2.028546,-0.06989381,-2.027343
25.18575,25.53875,20.85668,3.532267,3.146803,-1.607768,-2.028546,-0.06989381,-2.027343
25.20487,25.55787,20.84266,3.501122,3.146803,-1.537848,-2.126148,-0.3494712,-2.097282
25.22299,25.57599,20.84418,3.501122,3.146803,-1.537848,-2.185149,-0.2795763,-2.167225
25.24172,25.59472,20.8497,3.4711,3.146803,-1.46793,2.23717,0,-2.23717
25.26023,25.61323,20.83818,3.442233,3.146803,-1.398015,-2.311341,-0.1397877,-2.307119
25.27887,25.63187,20.8385,3.414548,3.146803,-1.328101,-2.311341,-0.1397877,-2.307119
25.2969,25.6499,20.8319,3.414548,3.146803,-1.328101,2.238259,0.06989381,-2.23717
25.31601,25.66901,20.83799,3.428399,3.216805,-1.18828,2.32396,0.2795763,-2.307119
25.33459,25.68759,20.84387,3.4049,3.216805,-1.118372,2.246955,0.2096819,-2.23717
25.35265,25.70565,20.83895,3.4049,3.216805,-1.118372,2.254536,0.2795763,-2.23717
25.37043,25.72343,20.83847,3.382677,3.216805,-1.048466,2.344842,0.4193665,-2.307119
25.38966,25.74266,20.83931,3.361755,3.216805,-0.9785607,2.358317,0.4892626,-2.307119
25.40751,25.76051,20.83896,3.29486,3.146803,-0.9785607,2.289939,0.4892626,-2.23717
25.42697,25.77997,20.84768,3.316208,3.146803,-1.048466,2.358317,0.4892626,-2.307119
25.4453,25.7983,20.85254,3.338878,3.146803,-1.118372,2.410452,0.6989553,-2.307119
25.46378,25.81678,20.8436,3.316208,3.146803,-1.048466,2.343603,0.6989553,-2.23717
25.48285,25.83585,20.8557,3.338878,3.146803,-1.118372,2.28534,0.9086576,-2.097282
25.50127,25.85427,20.8482,3.362843,3.146803,-1.18828,2.344336,1.048466,-2.097282
25.51893,25.87193,20.83665,3.297472,3.076806,-1.18828,2.28201,1.048466,-2.027343
25.53857,25.89157,20.84475,3.350197,3.076806,-1.328101,2.289379,1.18828,-1.957407
25.55678,25.90978,20.8456,3.314847,3.006814,-1.398015,2.364858,1.328101,-1.957407
25.57489,25.92789,20.8543,3.314847,3.006814,-1.398015,2.488522,1.537848,-1.957407
25.59391,25.94691,20.84773,3.314847,3.006814,-1.398015,2.543846,1.537848,-2.027343
25.61241,25.96541,20.84104,3.314847,3.006814,-1.398015,2.586644,1.607768,-2.027343
25.63058,25.98358,20.84529,3.282107,2.936826,-1.46793,2.820424,1.887474,-2.097282
25.64981,26.00281,20.84338,3.282107,2.936826,-1.46793,2.867612,1.957407,-2.097282
25.66788,26.02088,20.84744,3.344824,3.006814,-1.46793,2.816944,1.957407,-2.027343
25.68654,26.03954,20.8421,3.344824,3.006814,-1.46793,2.865901,2.027343,-2.027343
25.70474,26.05774,20.84179,3.407827,3.076806,-1.46793,2.919076,2.167225,-1.957407
25.72295,26.07595,20.83398,3.378413,3.076806,-1.398015,2.915713,2.097282,-2.027343
25.74162,26.09462,20.84838,3.378413,3.076806,-1.398015,2.865901,2.027343,-2.027343
25.75968,26.11268,20.84294,3.4711,3.146803,-1.46793,2.816944,1.957407,-2.027343
25.77828,26.13128,20.83005,3.442233,3.146803,-1.398015,2.774196,1.817544,-2.097282
25.79618,26.14918,20.83807,3.506291,3.216805,-1.398015,2.728975,1.747616,-2.097282
25.81522,26.16822,20.84444,3.534631,3.216805,-1.46793,2.697565,1.607768,-2.167225
25.83329,26.18629,20.83849,3.564112,3.216805,-1.537848,2.656564,1.537848,-2.167225
25.85157,26.20457,20.83684,3.594706,3.216805,-1.607768,2.505371,1.25819,-2.167225
25.86982,26.22282,20.85133,3.688557,3.286811,-1.677691,2.471069,1.18828,-2.167225
25.88824,26.24124,20.84166,3.659124,3.216805,-1.747616,2.377523,0.9785607,-2.167225
25.90742,26.26042,20.84328,3.720741,3.286811,-1.747616,2.276943,0.6989553,-2.167225
25.92609,26.27909,20.85086,3.720741,3.286811,-1.747616,2.289939,0.4892626,-2.23717
25.94426,26.29726,20.83189,3.659124,3.216805,-1.747616,2.264246,0.3494712,-2.23717
25.96278,26.31578,20.85137,3.659124,3.216805,-1.747616,2.316607,0.2096819,-2.307119
25.98073,26.33373,20.83893,3.626386,3.216805,-1.677691,2.378096,0.06989381,-2.377071
25.99984,26.35284,20.84835,3.594706,3.216805,-1.607768,-2.311341,-0.1397877,-2.307119
26.01836,26.37136,20.84508,3.564112,3.216805,-1.537848,-2.402565,-0.3494712,-2.377071
26.03707,26.39007,20.84587,3.534631,3.216805,-1.46793,-2.38628,-0.2096819,-2.377071
26.05579,26.40879,20.83315,3.4711,3.146803,-1.46793,-2.316607,-0.2096819,-2.307119
26.07416,26.42716,20.84423,3.442233,3.146803,-1.398015,-2.276058,-0.4193665,-2.23717
26.09314,26.44614,20.84654,3.442233,3.146803,-1.398015,-2.185149,-0.2795763,-2.167225
26.11204,26.46504,20.84707,3.479122,3.216805,-1.328101,-2.177325,-0.2096819,-2.167225
26.13012,26.48312,20.83297,3.414548,3.146803,-1.328101,-2.177325,-0.2096819,-2.167225
26.14866,26.50166,20.84813,3.442233,3.146803,-1.398015,-2.098444,-0.06989381,-2.097282
26.16701,26.52001,20.85078,3.442233,3.146803,-1.398015,2.107719,0.2096819,-2.097282
26.18566,26.53866,20.84404,3.4711,3.146803,-1.46793,2.138726,0.4193665,-2.097282
26.2061,26.5591,20.84369,3.501122,3.146803,-1.537848,2.170413,0.5591593,-2.097282
26.22441,26.57741,20.82943,3.438406,3.076806,-1.537848,2.070192,0.4193665,-2.027343
26.24226,26.59526,20.84152,3.47012,3.076806,-1.607768,2.102774,0.7688549,-1.957407
26.26215,26.61515,20.83414,3.502939,3.076806,-1.677691,2.125736,0.9785607,-1.887474
26.28066,26.63366,20.83611,3.502939,3.076806,-1.677691,2.0652,0.8387555,-1.887474
26.29881,26.65181,20.83665,3.536831,3.076806,-1.747616,2.094522,0.9086576,-1.887474
26.31762,26.67062,20.84898,3.441694,3.006814,-1.677691,2.326375,1.25819,-1.957407
26.33597,26.68897,20.83539,3.441694,3.006814,-1.677691,2.423021,1.328101,-2.027343
26.35502,26.70802,20.84544,3.441694,3.006814,-1.677691,2.34942,1.18828,-2.027343
26.3735,26.7265,20.84642,3.40828,3.006814,-1.607768,2.423021,1.328101,-2.027343
26.3916,26.7446,20.8455,3.40828,3.006814,-1.607768,2.599875,1.537848,-2.097282
26.41042,26.76342,20.84563,3.375979,3.006814,-1.537848,2.502268,1.46793,-2.027343
26.42882,26.78182,20.84289,3.344824,3.006814,-1.46793,2.461972,1.398015,-2.027343
26.44751,26.80051,20.84625,3.407827,3.076806,-1.46793,2.586644,1.607768,-2.027343
26.46586,26.81886,20.84257,3.344824,3.006814,-1.46793,2.728975,1.747616,-2.097282
26.48513,26.83813,20.83819,3.407827,3.076806,-1.46793,2.656564,1.537848,-2.167225
26.50317,26.85617,20.84151,3.375979,3.006814,-1.537848,2.616787,1.46793,-2.167225
26.522,26.875,20.83824,3.438406,3.076806,-1.537848,2.837762,1.747616,-2.23717
26.53989,26.89289,20.83759,3.438406,3.076806,-1.537848,2.795328,1.677691,-2.23717
26.5592,26.9122,20.83698,3.47012,3.076806,-1.607768,2.601,1.328101,-2.23717
26.57714,26.93014,20.84401,3.532267,3.146803,-1.607768,2.601,1.328101,-2.23717
26.59595,26.94895,20.8433,3.564508,3.146803,-1.677691,2.656564,1.537848,-2.167225
26.61473,26.96773,20.8499,3.564508,3.146803,-1.677691,2.541132,1.328101,-2.167225
26.6328,26.9858,20.83832,3.626386,3.216805,-1.677691,2.376366,1.118372,-2.097282
26.6516,27.0046,20.8302,3.626386,3.216805,-1.677691,2.385482,1.25819,-2.027343
26.67024,27.02324,20.83482,3.594706,3.216805,-1.607768,2.385482,1.25819,-2.027343
26.6889,27.0419,20.84408,3.564112,3.216805,-1.537848,2.250801,0.9785607,-2.027343
26.70715,27.06015,20.8391,3.598404,3.286811,-1.46793,2.250801,0.9785607,-2.027343
26.72613,27.07913,20.84188,3.570576,3.286811,-1.398015,2.221351,0.9086576,-2.027343
26.74422,27.09722,20.82499,3.635076,3.356823,-1.398015,2.210489,0.6989553,-2.097282
26.76273,27.11573,20.82874,3.543904,3.286811,-1.328101,2.153496,0.4892626,-2.097282
26.78133,27.13433,20.8279,3.518414,3.286811,-1.25819,2.170413,0.5591593,-2.097282
26.79928,27.15228,20.83093,3.518414,3.286811,-1.25819,2.238063,0.5591593,-2.167225
26.81828,27.17128,20.84062,3.583863,3.356823,-1.25819,2.107719,0.2096819,-2.097282
26.83615,27.18915,20.84094,3.583863,3.356823,-1.25819,2.195167,0.3494712,-2.167225
26.85617,27.20917,20.83046,3.543904,3.286811,-1.328101,2.221662,0.4892626,-2.167225
26.87473,27.22773,20.83909,3.543904,3.286811,-1.328101,2.17172,0.1397877,-2.167225
26.89252,27.24552,20.83264,3.506291,3.216805,-1.398015,2.17172,0.1397877,-2.167225
26.91137,27.26437,20.84152,3.534631,3.216805,-1.46793,2.264246,0.3494712,-2.23717
26.92955,27.28255,20.84388,3.4711,3.146803,-1.46793,2.264246,0.3494712,-2.23717
26.94826,27.30126,20.84106,3.532267,3.146803,-1.607768,2.32396,0.2795763,-2.307119
26.9672,27.3202,20.8378,3.47012,3.076806,-1.607768,2.311341,0.1397877,-2.307119
26.98555,27.33855,20.8403,3.441694,3.006814,-1.677691,2.32396,0.2795763,-2.307119
27.00429,27.35729,20.82705,3.441694,3.006814,-1.677691,2.264246,0.3494712,-2.23717
27.02266,27.37566,20.84478,3.441694,3.006814,-1.677691,2.254536,0.2795763,-2.23717
27.04118,27.39418,20.83785,3.415908,2.936826,-1.747616,2.195167,0.3494712,-2.167225
27.05979,27.41279,20.83858,3.415908,2.936826,-1.747616,2.256506,0.6290568,-2.167225
27.07854,27.43154,20.82542,3.415908,2.936826,-1.747616,2.29932,0.7688549,-2.167225
27.09685,27.44985,20.83889,3.415908,2.936826,-1.747616,2.256506,0.6290568,-2.167225
27.11496,27.46796,20.83359,3.47619,3.006814,-1.747616,2.28534,0.9086576,-2.097282
27.13391,27.48691,20.83852,3.47619,3.006814,-1.747616,2.344336,1.048466,-2.097282
27.15198,27.50498,20.82677,3.511735,3.006814,-1.817544,2.250801,0.9785607,-2.027343
27.17041,27.52341,20.83987,3.511735,3.006814,-1.817544,2.326375,1.25819,-1.957407
27.18899,27.54199,20.83759,3.571767,3.076806,-1.817544,2.267887,1.25819,-1.887474
27.20805,27.56105,20.84811,3.571767,3.076806,-1.817544,2.433951,1.537848,-1.887474
27.22664,27.57964,20.83603,3.66751,3.146803,-1.887474,2.374,1.607768,-1.747616
27.24458,27.59758,20.83314,3.66751,3.146803,-1.887474,2.335679,1.46793,-1.817544
27.26325,27.61625,20.82974,3.72766,3.216805,-1.887474,2.619398,1.817544,-1.887474
27.28158,27.63458,20.83427,3.763404,3.216805,-1.957407,2.57144,1.747616,-1.887474
27.30044,27.65344,20.83587,3.859437,3.286811,-2.027343,2.718173,1.887474,-1.957407
27.32119,27.67419,20.83584,3.859437,3.286811,-2.027343,2.670163,1.817544,-1.957407
27.33865,27.69165,20.83699,3.823323,3.286811,-1.957407,2.774196,1.817544,-2.097282
27.35794,27.71094,20.82815,3.919134,3.356823,-2.027343,2.774196,1.817544,-2.097282
27.3763,27.7293,20.82829,3.944165,3.426839,-1.957407,2.783021,1.747616,-2.167225
27.39524,27.74824,20.83674,3.883582,3.356823,-1.957407,2.783021,1.747616,-2.167225
27.4137,27.7667,20.84157,3.910094,3.426839,-1.887474,2.656564,1.537848,-2.167225
27.43252,27.78552,20.83666,3.876979,3.426839,-1.817544,2.837762,1.747616,-2.23717
27.4507,27.8037,20.84122,3.782654,3.356823,-1.747616,2.63731,1.398015,-2.23717
27.46909,27.82209,20.84086,3.783628,3.426839,-1.607768,2.566078,1.25819,-2.23717
27.48843,27.84143,20.84057,3.783628,3.426839,-1.607768,2.696854,1.398015,-2.307119
27.50707,27.86007,20.84347,3.690858,3.356823,-1.537848,2.626472,1.118372,-2.377071
27.52558,27.87858,20.84469,3.608886,3.356823,-1.328101,2.544451,0.9086576,-2.377071
27.54446,27.89746,20.85284,3.608886,3.356823,-1.328101,2.52039,0.8387555,-2.377071
27.56269,27.91569,20.83952,3.608886,3.356823,-1.328101,2.431596,0.7688549,-2.307119
27.58192,27.93492,20.83142,3.560031,3.356823,-1.18828,2.391162,0.6290568,-2.307119
27.60032,27.95332,20.84168,3.494131,3.286811,-1.18828,2.344842,0.4193665,-2.307119
27.61897,27.97197,20.84355,3.453148,3.216805,-1.25819,2.316607,0.2096819,-2.307119
27.63704,27.99004,20.83864,3.428399,3.216805,-1.18828,2.246955,0.2096819,-2.23717
27.65693,28.00993,20.843,3.388075,3.146803,-1.25819,2.238259,0.06989381,-2.23717
27.67572,28.02872,20.8451,3.388075,3.146803,-1.25819,-2.241524,-0.1397877,-2.23717
