depth,tempdepth,temp,EdZTilt,EdZRoll,EdZPitch,Ed0Tilt,Ed0Roll,Ed0Pitch
47.24359,47.59659,21.0421,3.235653,3.216805,0.3494712,-2.57144,-1.747616,1.887474
47.26567,47.61867,21.04021,3.22888,3.216805,0.2795763,-2.57144,-1.747616,1.887474
47.2866,47.6396,21.03497,3.22888,3.216805,0.2795763,-2.718173,-1.887474,1.957407
47.30702,47.66002,21.04118,3.223603,3.216805,0.2096819,-2.816944,-2.027343,1.957407
47.32788,47.68088,21.04347,3.223603,3.216805,0.2096819,-2.867612,-2.097282,1.957407
47.34834,47.70134,21.0492,3.219828,3.216805,0.1397877,-2.915713,-2.097282,2.027343
47.36874,47.72174,21.04034,3.216805,3.216805,0,-3.06506,-2.23717,2.097282
47.39024,47.74324,21.04136,3.217561,3.216805,-0.06989381,-3.168435,-2.377071,2.097282
47.41007,47.76307,21.04428,3.219828,3.216805,-0.1397877,-3.163783,-2.307119,2.167225
47.43085,47.78385,21.04554,3.153753,3.146803,-0.2096819,-3.215053,-2.377071,2.167225
47.45225,47.80525,21.02665,3.223603,3.216805,-0.2096819,-3.274525,-2.516986,2.097282
47.47333,47.82633,21.04155,3.153753,3.146803,-0.2096819,-3.176174,-2.447027,2.027343
47.49406,47.84706,21.03439,3.153753,3.146803,-0.2096819,-2.971295,-2.23717,1.957407
47.51428,47.86728,21.03857,3.223603,3.216805,-0.2096819,-2.87274,-2.167225,1.887474
47.53525,47.88825,21.03855,3.153753,3.146803,-0.2096819,-3.033952,-2.377071,1.887474
47.5564,47.9094,21.04629,3.153753,3.146803,-0.2096819,-2.881265,-2.23717,1.817544
47.57657,47.92957,21.0398,3.010049,3.006814,-0.1397877,-2.768888,-2.027343,1.887474
47.59762,47.95062,21.04367,3.079968,3.076806,-0.1397877,-2.721778,-2.027343,1.817544
47.61859,47.97159,21.03785,3.079968,3.076806,-0.1397877,-2.721778,-2.027343,1.817544
47.63928,47.99228,21.05317,3.149894,3.146803,-0.1397877,-2.721778,-2.027343,1.817544
47.66019,48.01319,21.03168,3.149894,3.146803,-0.1397877,-2.569533,-1.817544,1.817544
47.68051,48.03351,21.03947,3.079968,3.076806,-0.1397877,-2.472719,-1.677691,1.817544
47.70155,48.05455,21.03808,3.149894,3.146803,-0.1397877,-2.470737,-1.747616,1.747616
47.72202,48.07502,21.0542,3.153753,3.146803,-0.2096819,-2.421843,-1.677691,1.747616
47.74314,48.09614,21.04327,3.223603,3.216805,-0.2096819,-2.323061,-1.607768,1.677691
47.76375,48.11675,21.05622,3.153753,3.146803,-0.2096819,-2.520622,-1.817544,1.747616
47.78452,48.13752,21.04174,3.223603,3.216805,-0.2096819,-2.623139,-1.957407,1.747616
47.8053,48.1583,21.04459,3.223603,3.216805,-0.2096819,-2.470737,-1.747616,1.747616
47.82507,48.17807,21.04125,3.223603,3.216805,-0.2096819,-2.668327,-1.887474,1.887474
47.84698,48.19998,21.03669,3.293464,3.286811,-0.2096819,-2.867612,-2.097282,1.957407
47.86884,48.22184,21.0498,3.289769,3.286811,-0.1397877,-2.915713,-2.097282,2.027343
47.88989,48.24289,21.04146,3.359719,3.356823,-0.1397877,-3.014478,-2.167225,2.097282
47.91073,48.26373,21.03915,3.357547,3.356823,-0.06989381,-3.063458,-2.167225,2.167225
47.93257,48.28557,21.04892,3.357547,3.356823,-0.06989381,-3.211997,-2.307119,2.23717
47.95337,48.30637,21.04682,3.287551,3.286811,-0.06989381,-3.260998,-2.307119,2.307119
47.97435,48.32735,21.03923,3.287551,3.286811,-0.06989381,-3.163783,-2.167225,2.307119
47.99432,48.34732,21.04362,3.287551,3.286811,-0.06989381,-3.361222,-2.447027,2.307119
48.0158,48.3688,21.04514,3.289769,3.286811,-0.1397877,-3.361222,-2.447027,2.307119
48.0374,48.3904,21.03802,3.219828,3.216805,-0.1397877,-3.35976,-2.377071,2.377071
48.05775,48.41075,21.03436,3.149894,3.146803,-0.1397877,-3.35976,-2.377071,2.377071
48.07864,48.43164,21.04433,3.149894,3.146803,-0.1397877,-3.361222,-2.447027,2.307119
48.09995,48.45295,21.03799,3.083915,3.076806,-0.2096819,-3.459938,-2.516986,2.377071
48.12053,48.47353,21.04382,3.089433,3.076806,-0.2795763,-3.31075,-2.377071,2.307119
48.14128,48.49428,21.02556,3.096514,3.076806,-0.3494712,-3.116391,-2.097282,2.307119
48.16295,48.51595,21.03478,3.105145,3.076806,-0.4193665,-3.06506,-2.097282,2.23717
48.1829,48.5359,21.04341,3.174513,3.146803,-0.4193665,-3.16223,-2.23717,2.23717
48.20411,48.55711,21.02065,3.105145,3.076806,-0.4193665,-2.820424,-1.887474,2.097282
48.22499,48.57799,21.04391,3.174513,3.146803,-0.4193665,-2.675666,-1.747616,2.027343
48.2458,48.5988,21.02643,3.105145,3.076806,-0.4193665,-2.718173,-1.887474,1.957407
48.26596,48.61896,21.04048,3.174513,3.146803,-0.4193665,-2.670163,-1.817544,1.957407
48.28798,48.64098,21.03138,3.096514,3.076806,-0.3494712,-2.478657,-1.607768,1.887474
48.30819,48.66119,21.03806,3.159148,3.146803,-0.2795763,-2.380183,-1.537848,1.817544
48.32962,48.68262,21.04226,3.153753,3.146803,-0.2096819,-2.425885,-1.607768,1.817544
48.35042,48.70342,21.03512,3.079968,3.076806,-0.1397877,-2.421843,-1.677691,1.747616
48.37136,48.72436,21.05608,3.077597,3.076806,-0.06989381,-2.470737,-1.747616,1.747616
48.39255,48.74555,21.04045,3.146803,3.146803,0,-2.520622,-1.817544,1.747616
48.41379,48.76679,21.03198,3.147576,3.146803,0.06989381,-2.623139,-1.957407,1.747616
48.4343,48.7873,21.03541,3.079968,3.076806,0.1397877,-2.57144,-1.887474,1.747616
48.45533,48.80833,21.03586,3.079968,3.076806,0.1397877,-2.619398,-1.887474,1.817544
48.47669,48.82969,21.05494,3.079968,3.076806,0.1397877,-2.619398,-1.887474,1.817544
48.4971,48.8501,21.03565,3.076806,3.076806,0,-2.721778,-2.027343,1.817544
48.51885,48.87185,21.03864,3.077597,3.076806,-0.06989381,-2.670163,-1.957407,1.817544
48.53956,48.89256,21.03844,3.147576,3.146803,-0.06989381,-2.569533,-1.817544,1.817544
48.56059,48.91359,21.03087,3.083915,3.076806,-0.2096819,-2.670163,-1.957407,1.817544
48.58163,48.93463,21.03613,3.096514,3.076806,-0.3494712,-2.718173,-1.957407,1.887474
48.60267,48.95567,21.04417,3.159148,3.146803,-0.2795763,-2.619398,-1.887474,1.817544
48.62342,48.97642,21.04342,3.166072,3.146803,-0.3494712,-2.619398,-1.887474,1.817544
48.64461,48.99761,21.04393,3.166072,3.146803,-0.3494712,-2.718173,-1.887474,1.957407
48.66557,49.01857,21.05343,3.235653,3.216805,-0.3494712,-2.767116,-1.957407,1.957407
48.68676,49.03976,21.0412,3.22888,3.216805,-0.2795763,-2.865901,-2.027343,2.027343
48.7076,49.0606,21.03968,3.223603,3.216805,-0.2096819,-2.865901,-2.027343,2.027343
48.72897,49.08197,21.03954,3.223603,3.216805,-0.2096819,-2.964682,-2.097282,2.097282
48.7496,49.1026,21.0363,3.153753,3.146803,-0.2096819,-3.116391,-2.307119,2.097282
48.7708,49.1238,21.04433,3.153753,3.146803,-0.2096819,-3.06506,-2.23717,2.097282
48.79151,49.14451,21.04248,3.149894,3.146803,-0.1397877,-3.163783,-2.307119,2.167225
48.81234,49.16534,21.04817,3.149894,3.146803,-0.1397877,-3.168435,-2.377071,2.097282
48.8332,49.1862,21.04655,3.149894,3.146803,-0.1397877,-3.06506,-2.23717,2.097282
48.85482,49.20782,21.03226,3.083915,3.076806,-0.2096819,-3.014478,-2.167225,2.097282
48.87523,49.22823,21.04082,3.083915,3.076806,-0.2096819,-3.063458,-2.167225,2.167225
48.8963,49.2493,21.03582,3.083915,3.076806,-0.2096819,-3.014478,-2.167225,2.097282
48.9182,49.2712,21.03487,3.019736,3.006814,-0.2795763,-3.06506,-2.23717,2.097282
48.93821,49.29121,21.03495,3.02698,3.006814,-0.3494712,-2.820424,-1.887474,2.097282
48.9591,49.3121,21.04861,3.02698,3.006814,-0.3494712,-2.919076,-1.957407,2.167225
48.98094,49.33394,21.04282,3.02698,3.006814,-0.3494712,-3.063458,-2.167225,2.167225
49.00137,49.35437,21.0495,3.035811,3.006814,-0.4193665,-3.014478,-2.097282,2.167225
49.02168,49.37468,21.04015,3.035811,3.006814,-0.4193665,-3.113239,-2.23717,2.167225
49.04299,49.39599,21.02589,3.115316,3.076806,-0.4892626,-3.319641,-2.516986,2.167225
49.06399,49.41699,21.036,3.046216,3.006814,-0.4892626,-3.365605,-2.516986,2.23717
49.0854,49.4384,21.04004,3.105145,3.076806,-0.4193665,-3.365605,-2.516986,2.23717
49.10607,49.45907,21.02963,3.115316,3.076806,-0.4892626,-3.372896,-2.58695,2.167225
49.12663,49.47963,21.04115,3.12701,3.076806,-0.5591593,-3.372896,-2.58695,2.167225
49.14898,49.50198,21.0357,3.18446,3.146803,-0.4892626,-3.274525,-2.516986,2.097282
49.17131,49.52431,21.0367,3.253645,3.216805,-0.4892626,-3.122686,-2.377071,2.027343
49.19204,49.54504,21.04724,3.243912,3.216805,-0.4193665,-3.122686,-2.377071,2.027343
49.21278,49.56578,21.03338,3.174513,3.146803,-0.4193665,-3.122686,-2.377071,2.027343
49.23406,49.58706,21.03686,3.174513,3.146803,-0.4193665,-2.919076,-2.167225,1.957407
49.25481,49.60781,21.03481,3.174513,3.146803,-0.4193665,-2.867612,-2.097282,1.957407
49.27537,49.62837,21.03984,3.166072,3.146803,-0.3494712,-2.820424,-2.097282,1.887474
49.29679,49.64979,21.03904,3.089433,3.076806,-0.2795763,-2.816944,-2.027343,1.957407
49.31832,49.67132,21.02346,3.089433,3.076806,-0.2795763,-2.623139,-1.747616,1.957407
49.3392,49.6922,21.03098,3.02698,3.006814,-0.3494712,-2.57144,-1.747616,1.887474
49.36014,49.71314,21.05608,2.957473,2.936826,-0.3494712,-2.623139,-1.747616,1.957407
49.38117,49.73417,21.04387,2.957473,2.936826,-0.3494712,-2.619398,-1.817544,1.887474
49.40214,49.75514,21.04354,2.957473,2.936826,-0.3494712,-2.623139,-1.747616,1.957407
49.42232,49.77532,21.04465,2.97716,2.936826,-0.4892626,-2.57144,-1.747616,1.887474
49.44497,49.79797,21.05182,2.97716,2.936826,-0.4892626,-2.520622,-1.747616,1.817544
49.46504,49.81804,21.04437,2.97716,2.936826,-0.4892626,-2.335679,-1.46793,1.817544
49.48612,49.83912,21.05674,2.9894,2.936826,-0.5591593,-2.281734,-1.46793,1.747616
49.50743,49.86043,21.04825,2.97716,2.936826,-0.4892626,-2.374,-1.607768,1.747616
49.52871,49.88171,21.04839,2.97716,2.936826,-0.4892626,-2.323061,-1.607768,1.677691
49.54932,49.90232,21.04936,2.966513,2.936826,-0.4193665,-2.323061,-1.607768,1.677691
49.57018,49.92318,21.04503,3.02698,3.006814,-0.3494712,-2.323061,-1.607768,1.677691
49.59131,49.94431,21.03857,3.019736,3.006814,-0.2795763,-2.470737,-1.747616,1.747616
49.61244,49.96544,21.04207,3.019736,3.006814,-0.2795763,-2.57144,-1.887474,1.747616
49.63342,49.98642,21.04666,3.079968,3.076806,-0.1397877,-2.520622,-1.747616,1.817544
49.65337,50.00637,21.04884,3.079968,3.076806,-0.1397877,-2.668327,-1.887474,1.887474
49.67539,50.02839,21.04133,3.077597,3.076806,-0.06989381,-2.816944,-2.027343,1.957407
49.69633,50.04933,21.0446,3.077597,3.076806,-0.06989381,-2.867612,-2.097282,1.957407
49.71774,50.07074,21.04103,3.147576,3.146803,-0.06989381,-2.919076,-2.167225,1.957407
49.73897,50.09197,21.03652,3.077597,3.076806,-0.06989381,-2.971295,-2.23717,1.957407
49.75912,50.11212,21.03772,3.077597,3.076806,-0.06989381,-3.168435,-2.377071,2.097282
49.78036,50.13336,21.04035,3.083915,3.076806,-0.2096819,-3.168435,-2.377071,2.097282
49.80199,50.15499,21.04018,3.083915,3.076806,-0.2096819,-3.06506,-2.23717,2.097282
49.8235,50.1765,21.02215,3.089433,3.076806,-0.2795763,-3.168435,-2.377071,2.097282
49.84337,50.19637,21.0265,3.035811,3.006814,-0.4193665,-3.168435,-2.377071,2.097282
49.86504,50.21804,21.03188,3.046216,3.006814,-0.4892626,-3.014478,-2.167225,2.097282
49.88612,50.23912,21.04245,3.003211,2.936826,-0.6290568,-3.063458,-2.167225,2.167225
49.90657,50.25957,21.04405,3.086693,3.006814,-0.6989553,-3.113239,-2.23717,2.167225
49.92859,50.28159,21.04097,3.103208,3.006814,-0.7688549,-3.113239,-2.167225,2.23717
49.94895,50.30195,21.03484,3.121195,3.006814,-0.8387555,-3.017732,-2.027343,2.23717
49.96997,50.32297,21.04982,3.121195,3.006814,-0.8387555,-3.02423,-1.957407,2.307119
49.99159,50.34459,21.02885,3.14063,3.006814,-0.9086576,-3.02423,-1.957407,2.307119
50.0121,50.3651,21.04533,3.207682,3.076806,-0.9086576,-3.116391,-2.097282,2.307119
50.03274,50.38574,21.04499,3.207682,3.076806,-0.9086576,-2.971295,-1.957407,2.23717
50.05437,50.40737,21.04221,3.256233,3.146803,-0.8387555,-3.06506,-2.097282,2.23717
50.07425,50.42725,21.03433,3.307037,3.216805,-0.7688549,-3.014478,-2.097282,2.167225
50.09554,50.44854,21.04596,3.291553,3.216805,-0.6989553,-3.014478,-2.097282,2.167225
50.11677,50.46977,21.04255,3.277482,3.216805,-0.6290568,-2.966337,-2.027343,2.167225
50.13806,50.49106,21.03908,3.26484,3.216805,-0.5591593,-2.966337,-2.027343,2.167225
50.15833,50.51133,21.02978,3.253645,3.216805,-0.4892626,-2.915713,-2.027343,2.097282
50.17933,50.53233,21.04521,3.174513,3.146803,-0.4193665,-2.964682,-2.097282,2.097282
50.20074,50.55374,21.03109,3.166072,3.146803,-0.3494712,-2.964682,-2.097282,2.097282
50.22094,50.57394,21.04482,3.235653,3.216805,-0.3494712,-2.966337,-2.027343,2.167225
50.24288,50.59588,21.03744,3.235653,3.216805,-0.3494712,-2.964682,-2.097282,2.097282
50.26335,50.61635,21.03357,3.235653,3.216805,-0.3494712,-2.964682,-2.097282,2.097282
50.28513,50.63813,21.03376,3.243912,3.216805,-0.4193665,-2.865901,-2.027343,2.027343
50.30608,50.65908,21.03642,3.243912,3.216805,-0.4193665,-2.767116,-1.957407,1.957407
50.32691,50.67991,21.03779,3.243912,3.216805,-0.4193665,-2.816944,-2.027343,1.957407
50.34846,50.70146,21.04562,3.174513,3.146803,-0.4193665,-2.816944,-2.027343,1.957407
50.36985,50.72285,21.04577,3.174513,3.146803,-0.4193665,-2.721778,-2.027343,1.817544
50.39021,50.74321,21.04559,3.18446,3.146803,-0.4892626,-2.721778,-2.027343,1.817544
50.41256,50.76556,21.03926,3.18446,3.146803,-0.4892626,-2.827372,-2.167225,1.817544
50.43581,50.78881,21.03625,3.12701,3.076806,-0.5591593,-2.721778,-2.027343,1.817544
50.45633,50.80933,21.03718,3.071676,3.006814,-0.6290568,-2.619398,-1.887474,1.817544
50.47774,50.83074,21.04408,3.071676,3.006814,-0.6290568,-2.670163,-1.957407,1.817544
50.49865,50.85165,21.03053,3.086693,3.006814,-0.6989553,-2.623139,-1.957407,1.747616
50.51985,50.87285,21.04048,3.171057,3.076806,-0.7688549,-2.57144,-1.887474,1.747616
50.54049,50.89349,21.0348,3.171057,3.076806,-0.7688549,-2.524507,-1.887474,1.677691
50.5622,50.9152,21.03223,3.121195,3.006814,-0.8387555,-2.524507,-1.887474,1.677691
50.58277,50.93577,21.0318,3.073714,2.936826,-0.9086576,-2.524507,-1.887474,1.677691
50.60347,50.95647,21.02494,3.161487,3.006814,-0.9785607,-2.472719,-1.817544,1.677691
50.62465,50.97765,21.03523,3.20735,3.006814,-1.118372,-2.577152,-1.957407,1.677691
50.64577,50.99877,21.0242,3.183736,3.006814,-1.048466,-2.684812,-2.097282,1.677691
50.6664,51.0194,21.01931,3.20735,3.006814,-1.118372,-2.783021,-2.167225,1.747616
50.68707,51.04007,21.01597,3.141866,2.936826,-1.118372,-2.87274,-2.167225,1.887474
50.70838,51.06138,21.02467,3.20735,3.006814,-1.118372,-2.971295,-2.23717,1.957407
50.729,51.082,21.03542,3.141866,2.936826,-1.118372,-3.122686,-2.377071,2.027343
50.7497,51.1027,21.02817,3.20735,3.006814,-1.118372,-3.168435,-2.377071,2.097282
50.77022,51.12322,21.02616,3.183736,3.006814,-1.048466,-3.168435,-2.377071,2.097282
50.79145,51.14445,21.03386,3.161487,3.006814,-0.9785607,-3.267017,-2.447027,2.167225
50.81226,51.16526,21.02814,3.14063,3.006814,-0.9086576,-3.211997,-2.307119,2.23717
50.83302,51.18602,21.03,3.207682,3.076806,-0.9086576,-3.211997,-2.23717,2.307119
50.85338,51.20638,21.02512,3.188659,3.076806,-0.8387555,-3.116391,-2.097282,2.307119
50.87457,51.22757,21.02748,3.188659,3.076806,-0.8387555,-3.211997,-2.23717,2.307119
50.89555,51.24855,21.0281,3.239002,3.146803,-0.7688549,-3.163783,-2.167225,2.307119
50.91598,51.26898,21.02424,3.239002,3.146803,-0.7688549,-3.033952,-1.887474,2.377071
50.9372,51.2902,21.0265,3.223189,3.146803,-0.6989553,-3.02423,-1.957407,2.307119
50.9582,51.3112,21.02603,3.208815,3.146803,-0.6290568,-3.077845,-1.957407,2.377071
50.97894,51.33194,21.03188,3.208815,3.146803,-0.6290568,-2.935836,-1.817544,2.307119
50.99963,51.35263,21.04473,3.195899,3.146803,-0.5591593,-2.881265,-1.817544,2.23717
51.01981,51.37281,21.02608,3.195899,3.146803,-0.5591593,-2.783021,-1.747616,2.167225
51.04109,51.39409,21.03643,3.115316,3.076806,-0.4892626,-2.867612,-1.957407,2.097282
51.06348,51.41648,21.026,3.18446,3.146803,-0.4892626,-2.820424,-1.887474,2.097282
51.08366,51.43666,21.02603,3.174513,3.146803,-0.4193665,-2.623139,-1.747616,1.957407
51.10417,51.45717,21.02487,3.105145,3.076806,-0.4193665,-2.767116,-1.957407,1.957407
51.12441,51.47741,21.03501,3.035811,3.006814,-0.4193665,-2.718173,-1.957407,1.887474
51.14585,51.49885,21.03257,3.02698,3.006814,-0.3494712,-2.57144,-1.747616,1.887474
51.16824,51.52124,21.02599,3.035811,3.006814,-0.4193665,-2.520622,-1.747616,1.817544
51.18907,51.54207,21.01999,3.02698,3.006814,-0.3494712,-2.569533,-1.817544,1.817544
51.20935,51.56235,21.03338,3.02698,3.006814,-0.3494712,-2.619398,-1.887474,1.817544
51.22965,51.58265,21.03249,2.957473,2.936826,-0.3494712,-2.57144,-1.887474,1.747616
51.25021,51.60321,21.02036,3.035811,3.006814,-0.4193665,-2.619398,-1.887474,1.817544
51.27137,51.62437,21.02608,3.035811,3.006814,-0.4193665,-2.670163,-1.957407,1.817544
51.2928,51.6458,21.02725,2.97716,2.936826,-0.4892626,-2.768888,-2.027343,1.887474
51.31323,51.66623,21.01526,3.058176,3.006814,-0.5591593,-2.569533,-1.817544,1.817544
51.33371,51.68671,21.03029,3.071676,3.006814,-0.6290568,-2.670163,-1.957407,1.817544
51.35428,51.70728,21.02449,3.086693,3.006814,-0.6989553,-2.670163,-1.957407,1.817544
51.37617,51.72917,21.03528,3.239002,3.146803,-0.7688549,-2.668327,-1.887474,1.887474
51.3966,51.7496,21.02948,3.256233,3.146803,-0.8387555,-2.668327,-1.887474,1.887474
51.41663,51.76963,21.02635,3.274861,3.146803,-0.9086576,-2.919076,-2.167225,1.957407
51.43733,51.79033,21.0302,3.342159,3.216805,-0.9086576,-2.867612,-2.097282,1.957407
51.45781,51.81081,21.02291,3.342159,3.216805,-0.9086576,-2.919076,-2.167225,1.957407
51.47939,51.83239,21.03205,3.361755,3.216805,-0.9785607,-3.017732,-2.23717,2.027343
51.50008,51.85308,21.02516,3.382677,3.216805,-1.048466,-3.06506,-2.23717,2.097282
51.52079,51.87379,21.01788,3.4049,3.216805,-1.118372,-3.06506,-2.23717,2.097282
51.54172,51.89472,21.02936,3.382677,3.216805,-1.048466,-3.168435,-2.377071,2.097282
51.56329,51.91629,21.02788,3.428777,3.286811,-0.9785607,-3.168435,-2.377071,2.097282
51.58396,51.93696,21.02896,3.361755,3.216805,-0.9785607,-3.274525,-2.516986,2.097282
51.60456,51.95756,21.02204,3.361755,3.216805,-0.9785607,-3.274525,-2.516986,2.097282
51.62536,51.97836,21.02393,3.361755,3.216805,-0.9785607,-3.168435,-2.377071,2.097282
51.64672,51.99972,21.03187,3.361755,3.216805,-0.9785607,-3.069861,-2.307119,2.027343
51.66744,52.02044,21.02418,3.342159,3.216805,-0.9086576,-3.122686,-2.377071,2.027343
51.68914,52.04214,21.01815,3.323912,3.216805,-0.8387555,-3.017732,-2.23717,2.027343
51.71139,52.06439,21.04016,3.375156,3.286811,-0.7688549,-3.014478,-2.167225,2.097282
51.73448,52.08748,21.0206,3.375156,3.286811,-0.7688549,-2.816944,-1.957407,2.027343
51.75553,52.10853,21.02995,3.307037,3.216805,-0.7688549,-2.915713,-2.027343,2.097282
51.77609,52.12909,21.03165,3.307037,3.216805,-0.7688549,-2.915713,-2.027343,2.097282
51.79645,52.14945,21.02579,3.239002,3.146803,-0.7688549,-3.014478,-2.097282,2.167225
51.81798,52.17098,21.02977,3.307037,3.216805,-0.7688549,-2.964682,-2.097282,2.097282
51.83933,52.19233,21.03154,3.323912,3.216805,-0.8387555,-2.966337,-2.027343,2.167225
51.86061,52.21361,21.03702,3.274861,3.146803,-0.9086576,-3.014478,-2.097282,2.167225
51.8814,52.2344,21.02003,3.29486,3.146803,-0.9785607,-2.867612,-1.957407,2.097282
51.90309,52.25609,21.03675,3.273025,3.076806,-1.118372,-2.915713,-2.027343,2.097282
51.92296,52.27596,21.03006,3.273025,3.076806,-1.118372,-2.865901,-2.027343,2.027343
51.94415,52.29715,21.02681,3.362843,3.146803,-1.18828,-2.768888,-1.887474,2.027343
51.96568,52.31868,21.03092,3.388075,3.146803,-1.25819,-2.767116,-1.957407,1.957407
51.98566,52.33866,21.0192,3.388075,3.146803,-1.25819,-2.767116,-1.957407,1.957407
52.00702,52.36002,21.03275,3.414548,3.146803,-1.328101,-2.623139,-1.747616,1.957407
52.02749,52.38049,21.01896,3.414548,3.146803,-1.328101,-2.721778,-1.817544,2.027343
52.04963,52.40263,21.02808,3.414548,3.146803,-1.328101,-2.577152,-1.677691,1.957407
52.06953,52.42253,21.01362,3.479122,3.216805,-1.328101,-2.577152,-1.677691,1.957407
52.09072,52.44372,21.02263,3.479122,3.216805,-1.328101,-2.675666,-1.747616,2.027343
52.11214,52.46514,21.01205,3.479122,3.216805,-1.328101,-2.53226,-1.607768,1.957407
52.13281,52.48581,21.03582,3.608886,3.356823,-1.328101,-2.577152,-1.677691,1.957407
52.15403,52.50703,21.02935,3.608886,3.356823,-1.328101,-2.623139,-1.747616,1.957407
52.17542,52.52842,21.04078,3.674056,3.426839,-1.328101,-2.524507,-1.677691,1.887474
52.19551,52.54851,21.02598,3.674056,3.426839,-1.328101,-2.524507,-1.677691,1.887474
52.2159,52.5689,21.02878,3.739404,3.496861,-1.328101,-2.425885,-1.607768,1.817544
52.23773,52.59073,21.0226,3.71527,3.496861,-1.25819,-2.472719,-1.677691,1.817544
52.25894,52.61194,21.01492,3.781212,3.566888,-1.25819,-2.569533,-1.817544,1.817544
52.27997,52.63297,21.02748,3.71527,3.496861,-1.25819,-2.520622,-1.817544,1.747616
52.30103,52.65403,21.02996,3.758646,3.566888,-1.18828,-2.569533,-1.817544,1.817544
52.32215,52.67515,21.02314,3.670503,3.496861,-1.118372,-2.619398,-1.887474,1.817544
52.34324,52.69624,21.01582,3.649914,3.496861,-1.048466,-2.675666,-2.027343,1.747616
52.36446,52.71746,21.0169,3.698017,3.566888,-0.9785607,-2.721778,-2.027343,1.817544
52.38563,52.73863,21.02226,3.612423,3.496861,-0.9086576,-2.827372,-2.167225,1.817544
52.40742,52.76042,21.03104,3.579978,3.496861,-0.7688549,-2.827372,-2.167225,1.817544
52.4291,52.7821,21.02425,3.565691,3.496861,-0.6989553,-2.820424,-2.097282,1.887474
52.44978,52.80278,21.00767,3.621652,3.566888,-0.6290568,-2.919076,-2.167225,1.957407
52.47123,52.82423,21.02717,3.541066,3.496861,-0.5591593,-2.87274,-2.167225,1.887474
52.49271,52.84571,21.01805,3.610227,3.566888,-0.5591593,-3.077845,-2.377071,1.957407
52.51431,52.86731,21.01582,3.541066,3.496861,-0.5591593,-3.176174,-2.447027,2.027343
52.53531,52.88831,21.02504,3.600116,3.566888,-0.4892626,-3.116391,-2.307119,2.097282
52.55629,52.90929,21.0215,3.541066,3.496861,-0.5591593,-3.267017,-2.447027,2.167225
52.57723,52.93023,21.02108,3.552716,3.496861,-0.6290568,-3.418136,-2.58695,2.23717
52.59812,52.95112,21.02262,3.552716,3.496861,-0.6290568,-3.365605,-2.516986,2.23717
52.62033,52.97333,21.01984,3.552716,3.496861,-0.6290568,-3.418136,-2.58695,2.23717
52.64131,52.99431,21.02899,3.565691,3.496861,-0.6989553,-3.313717,-2.447027,2.23717
52.66329,53.01629,21.02976,3.565691,3.496861,-0.6989553,-3.365605,-2.516986,2.23717
52.68329,53.03629,21.02868,3.497062,3.426839,-0.6989553,-3.313717,-2.447027,2.23717
52.70493,53.05793,21.02225,3.552716,3.496861,-0.6290568,-3.267017,-2.447027,2.167225
52.72569,53.07869,21.01529,3.541066,3.496861,-0.5591593,-3.215053,-2.377071,2.167225
52.74653,53.09953,21.02846,3.541066,3.496861,-0.5591593,-3.215053,-2.377071,2.167225
52.76768,53.12068,21.01809,3.610227,3.566888,-0.5591593,-3.163783,-2.307119,2.167225
52.78883,53.14183,21.01961,3.610227,3.566888,-0.5591593,-2.867612,-1.957407,2.097282
52.80982,53.16282,21.02342,3.610227,3.566888,-0.5591593,-2.865901,-2.027343,2.027343
52.83043,53.18343,21.02702,3.679425,3.63692,-0.5591593,-2.816944,-1.957407,2.027343
52.85184,53.20484,21.0257,3.74866,3.706957,-0.5591593,-2.670163,-1.817544,1.957407
52.87266,53.22566,21.02693,3.690634,3.63692,-0.6290568,-2.630603,-1.677691,2.027343
52.894,53.247,21.02328,3.690634,3.63692,-0.6290568,-2.623139,-1.747616,1.957407
52.91512,53.26812,21.00859,3.75966,3.706957,-0.6290568,-2.623139,-1.747616,1.957407
52.93608,53.28908,21.02304,3.690634,3.63692,-0.6290568,-2.630603,-1.677691,2.027343
52.9564,53.3094,21.01306,3.771916,3.706957,-0.6989553,-2.502268,-1.46793,2.027343
52.97748,53.33048,21.01213,3.716875,3.63692,-0.7688549,-2.543846,-1.537848,2.027343
52.9996,53.3526,21.00258,3.680229,3.566888,-0.9086576,-2.630603,-1.677691,2.027343
53.0221,53.3751,21.0275,3.748122,3.63692,-0.9086576,-2.488522,-1.537848,1.957407
53.04346,53.39646,21.02492,3.73188,3.63692,-0.8387555,-2.53226,-1.607768,1.957407
53.06437,53.41737,21.01697,3.680229,3.566888,-0.9086576,-2.577152,-1.677691,1.957407
53.08549,53.43849,21.0144,3.680229,3.566888,-0.9086576,-2.619398,-1.817544,1.887474
53.10684,53.45984,21.02373,3.698017,3.566888,-0.9785607,-2.619398,-1.817544,1.887474
53.12771,53.48071,21.02217,3.680229,3.566888,-0.9086576,-2.718173,-1.887474,1.957407
53.14882,53.50182,21.02358,3.680229,3.566888,-0.9086576,-2.767116,-1.957407,1.957407
53.17029,53.52329,21.02174,3.680229,3.566888,-0.9086576,-2.816944,-1.957407,2.027343
53.19176,53.54476,21.01132,3.680229,3.566888,-0.9086576,-2.867612,-1.957407,2.097282
53.21247,53.56547,21.02576,3.612423,3.496861,-0.9086576,-2.915713,-2.027343,2.097282
